feature_type,hour,dow,month,1,Billet Yard,Billet Yard Left,Coil Yard,Coil Yard Camera-2,DISHPATCH GATE,ECR6 SBL,Finishing Stand,Furnace Oil Reading,Junk Yard,Mukandsumi,Mukansumi,NDT,PSM,SBL DUMPING YARD,SBL Loading,SBL MTA Desk,Utility Back Right,Utility Road Left,default
Helmet Not Detected,20,0,5,0.038461538,0.038461538,0.038461538,0.038461538,0.115384615,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.192307692,0.038461538,0.038461538,0.038461538,0.038461538
Helmet Not Detected,20,0,6,0.028571429,0.028571429,0.028571429,0.342857143,0.142857143,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429
Helmet Not Detected,20,0,8,0.034482759,0.034482759,0.034482759,0.206896552,0.103448276,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.103448276,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759
Helmet Not Detected,20,0,9,0.045454545,0.022727273,0.022727273,0.204545455,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.204545455,0.045454545,0.022727273,0.022727273,0.022727273,0.022727273,0.136363636,0.045454545,0.022727273,0.022727273,0.022727273
Helmet Not Detected,20,0,10,0.015151515,0.03030303,0.015151515,0.03030303,0.060606061,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.106060606,0.015151515,0.015151515,0.015151515,0.015151515,0.03030303,0.015151515,0.015151515,0.015151515,0.53030303
Helmet Not Detected,20,0,11,0.041666667,0.041666667,0.041666667,0.125,0.125,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
Helmet Not Detected,20,0,12,0.042553191,0.021276596,0.021276596,0.085106383,0.340425532,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.191489362,0.021276596,0.021276596,0.021276596,0.021276596
Helmet Not Detected,20,1,2,0.034482759,0.034482759,0.034482759,0.137931034,0.206896552,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.068965517,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759
Helmet Not Detected,20,1,3,0.021276596,0.021276596,0.021276596,0.085106383,0.170212766,0.021276596,0.063829787,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.212765957,0.021276596,0.021276596,0.085106383,0.063829787,0.021276596,0.021276596,0.042553191
Helmet Not Detected,20,1,4,0.023255814,0.023255814,0.023255814,0.139534884,0.11627907,0.023255814,0.023255814,0.046511628,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.139534884,0.209302326,0.023255814,0.023255814,0.023255814,0.023255814
Helmet Not Detected,20,1,5,0.026315789,0.026315789,0.026315789,0.105263158,0.105263158,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.210526316,0.026315789,0.026315789,0.026315789,0.026315789,0.078947368,0.026315789,0.026315789,0.026315789,0.105263158
Helmet Not Detected,20,1,6,0.023255814,0.023255814,0.023255814,0.325581395,0.162790698,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.11627907
Helmet Not Detected,20,1,7,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.136363636,0.045454545,0.045454545,0.045454545,0.045454545
Helmet Not Detected,20,1,8,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.277777778,0.027777778,0.055555556,0.027777778,0.027777778,0.194444444,0.027777778,0.027777778,0.027777778,0.027777778
Helmet Not Detected,20,1,9,0.026315789,0.026315789,0.026315789,0.342105263,0.184210526,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789
Helmet Not Detected,20,1,12,0.032258065,0.032258065,0.032258065,0.129032258,0.258064516,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.064516129,0.032258065,0.032258065,0.032258065,0.032258065
Helmet Not Detected,20,2,1,0.029411765,0.029411765,0.029411765,0.029411765,0.117647059,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.352941176,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765
Helmet Not Detected,20,2,2,0.023809524,0.023809524,0.023809524,0.023809524,0.238095238,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.166666667,0.19047619,0.023809524,0.023809524,0.023809524
Helmet Not Detected,20,2,3,0.033333333,0.033333333,0.033333333,0.033333333,0.2,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.166666667,0.033333333,0.033333333,0.033333333,0.033333333,0.066666667,0.033333333,0.033333333,0.033333333,0.033333333
Helmet Not Detected,20,2,4,0.03030303,0.03030303,0.03030303,0.272727273,0.181818182,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303
Helmet Not Detected,20,2,6,0.04,0.04,0.04,0.04,0.2,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Helmet Not Detected,20,2,7,0.043478261,0.02173913,0.02173913,0.47826087,0.086956522,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.043478261,0.02173913,0.02173913,0.02173913,0.02173913
Helmet Not Detected,20,2,9,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.28125,0.03125,0.03125,0.03125,0.03125
Helmet Not Detected,20,2,10,0.111111111,0.037037037,0.037037037,0.037037037,0.111111111,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.074074074,0.037037037,0.037037037,0.111111111,0.037037037,0.037037037,0.037037037,0.037037037
Helmet Not Detected,20,2,11,0.038461538,0.076923077,0.038461538,0.153846154,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.115384615,0.038461538,0.038461538,0.038461538
Helmet Not Detected,20,2,12,0.03125,0.03125,0.03125,0.1875,0.09375,0.03125,0.1875,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
Helmet Not Detected,20,3,1,0.027027027,0.027027027,0.027027027,0.027027027,0.135135135,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.081081081,0.027027027,0.027027027,0.027027027,0.027027027,0.297297297,0.027027027,0.027027027,0.027027027,0.054054054
Helmet Not Detected,20,3,2,0.028571429,0.028571429,0.028571429,0.171428571,0.142857143,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.142857143,0.057142857,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.057142857
Helmet Not Detected,20,3,3,0.035714286,0.035714286,0.035714286,0.107142857,0.142857143,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.107142857,0.035714286,0.035714286,0.071428571,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286
Helmet Not Detected,20,3,4,0.027777778,0.027777778,0.027777778,0.194444444,0.138888889,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.083333333,0.027777778,0.027777778,0.027777778,0.027777778,0.111111111,0.027777778,0.027777778,0.027777778,0.055555556
Helmet Not Detected,20,3,5,0.136363636,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545
Helmet Not Detected,20,3,6,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.34375,0.03125,0.03125,0.03125,0.0625
Helmet Not Detected,20,3,7,0.027027027,0.054054054,0.027027027,0.108108108,0.189189189,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.189189189,0.027027027,0.027027027,0.027027027,0.054054054
Helmet Not Detected,20,3,9,0.03125,0.03125,0.03125,0.03125,0.1875,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.15625,0.03125,0.03125,0.03125,0.09375
Helmet Not Detected,20,3,10,0.043478261,0.043478261,0.043478261,0.086956522,0.130434783,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261
Helmet Not Detected,20,3,12,0.022727273,0.022727273,0.022727273,0.181818182,0.272727273,0.022727273,0.022727273,0.113636364,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.068181818,0.022727273,0.022727273,0.022727273,0.022727273
Helmet Not Detected,20,4,1,0.033333333,0.033333333,0.033333333,0.2,0.133333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.066666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.066666667
Helmet Not Detected,20,4,4,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.095238095
Helmet Not Detected,20,4,5,0.040816327,0.020408163,0.020408163,0.020408163,0.367346939,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.204081633,0.06122449,0.020408163,0.020408163,0.020408163
Helmet Not Detected,20,4,6,0.028571429,0.028571429,0.028571429,0.057142857,0.085714286,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.371428571,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429
Helmet Not Detected,20,4,7,0.034482759,0.034482759,0.034482759,0.137931034,0.068965517,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.206896552
Helmet Not Detected,20,4,8,0.074074074,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.148148148,0.111111111,0.037037037,0.037037037,0.074074074
Helmet Not Detected,20,4,9,0.022222222,0.022222222,0.022222222,0.022222222,0.266666667,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.155555556,0.022222222,0.022222222,0.022222222,0.022222222,0.177777778,0.022222222,0.022222222,0.022222222,0.044444444
Helmet Not Detected,20,4,10,0.045454545,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545
Helmet Not Detected,20,4,12,0.032258065,0.032258065,0.032258065,0.096774194,0.064516129,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.225806452,0.032258065,0.032258065,0.032258065,0.032258065,0.096774194,0.032258065,0.032258065,0.032258065,0.032258065
Helmet Not Detected,20,5,1,0.02173913,0.02173913,0.02173913,0.130434783,0.326086957,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.108695652,0.02173913,0.065217391,0.02173913,0.02173913,0.043478261,0.02173913,0.02173913,0.02173913,0.02173913
Helmet Not Detected,20,5,2,0.043478261,0.043478261,0.043478261,0.086956522,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.086956522,0.043478261,0.043478261,0.086956522,0.043478261,0.043478261,0.043478261,0.043478261
Helmet Not Detected,20,5,3,0.051282051,0.025641026,0.025641026,0.025641026,0.282051282,0.025641026,0.025641026,0.051282051,0.025641026,0.025641026,0.025641026,0.025641026,0.128205128,0.025641026,0.025641026,0.051282051,0.025641026,0.025641026,0.025641026,0.076923077
Helmet Not Detected,20,5,4,0.028571429,0.028571429,0.028571429,0.085714286,0.2,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.114285714,0.028571429,0.028571429,0.028571429,0.028571429,0.142857143,0.028571429,0.028571429,0.028571429,0.028571429
Helmet Not Detected,20,5,5,0.026315789,0.026315789,0.026315789,0.184210526,0.157894737,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.078947368,0.026315789,0.026315789,0.078947368,0.026315789,0.026315789,0.026315789,0.105263158
Helmet Not Detected,20,5,7,0.034482759,0.068965517,0.034482759,0.068965517,0.068965517,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.24137931,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759
Helmet Not Detected,20,5,8,0.055555556,0.027777778,0.027777778,0.222222222,0.111111111,0.027777778,0.027777778,0.027777778,0.027777778,0.138888889,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.055555556,0.027777778,0.027777778,0.027777778,0.027777778
Helmet Not Detected,20,5,10,0.017241379,0.017241379,0.017241379,0.051724138,0.086206897,0.017241379,0.034482759,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.482758621,0.017241379,0.017241379,0.086206897
Helmet Not Detected,20,5,11,0.038461538,0.038461538,0.038461538,0.038461538,0.115384615,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.076923077,0.038461538,0.038461538,0.153846154,0.038461538,0.038461538,0.038461538,0.038461538
Helmet Not Detected,20,5,12,0.014925373,0.014925373,0.014925373,0.014925373,0.149253731,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.552238806,0.029850746,0.014925373,0.014925373,0.014925373,0.029850746,0.014925373,0.014925373,0.014925373,0.014925373
Helmet Not Detected,20,6,1,0.032258065,0.032258065,0.032258065,0.032258065,0.193548387,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.193548387,0.064516129,0.032258065,0.032258065,0.032258065
Helmet Not Detected,20,6,2,0.028571429,0.014285714,0.014285714,0.557142857,0.1,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.071428571,0.028571429,0.014285714,0.014285714,0.014285714
Helmet Not Detected,20,6,3,0.03030303,0.03030303,0.03030303,0.151515152,0.212121212,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.090909091,0.03030303,0.03030303,0.03030303,0.03030303,0.060606061
Helmet Not Detected,20,6,4,0.027027027,0.027027027,0.027027027,0.027027027,0.108108108,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.324324324,0.027027027,0.027027027,0.027027027,0.027027027,0.108108108,0.027027027,0.027027027,0.027027027,0.027027027
Helmet Not Detected,20,6,5,0.017241379,0.017241379,0.017241379,0.189655172,0.017241379,0.017241379,0.086206897,0.017241379,0.017241379,0.017241379,0.051724138,0.017241379,0.017241379,0.017241379,0.017241379,0.172413793,0.017241379,0.017241379,0.017241379,0.24137931
Helmet Not Detected,20,6,6,0.038461538,0.038461538,0.038461538,0.192307692,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.115384615,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538
Helmet Not Detected,20,6,8,0.029411765,0.088235294,0.029411765,0.176470588,0.205882353,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.058823529,0.029411765,0.029411765,0.029411765,0.029411765
Helmet Not Detected,20,6,10,0.023809524,0.023809524,0.023809524,0.023809524,0.261904762,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.095238095,0.023809524,0.023809524,0.142857143,0.071428571,0.071428571,0.023809524,0.023809524,0.023809524,0.023809524
Helmet Not Detected,20,6,11,0.029411765,0.029411765,0.029411765,0.029411765,0.176470588,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.294117647
Helmet Not Detected,21,0,1,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.2,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Helmet Not Detected,21,0,2,0.029411765,0.029411765,0.029411765,0.323529412,0.029411765,0.029411765,0.117647059,0.029411765,0.029411765,0.029411765,0.058823529,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765
Helmet Not Detected,21,0,3,0.038461538,0.038461538,0.038461538,0.038461538,0.269230769,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538
Helmet Not Detected,21,0,5,0.016393443,0.016393443,0.016393443,0.016393443,0.524590164,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.114754098,0.016393443,0.016393443,0.016393443,0.016393443,0.06557377,0.016393443,0.016393443,0.016393443,0.032786885
Helmet Not Detected,21,0,6,0.033333333,0.033333333,0.033333333,0.033333333,0.266666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.133333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
Helmet Not Detected,21,0,9,0.037037037,0.037037037,0.037037037,0.185185185,0.148148148,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037
Helmet Not Detected,21,0,10,0.028571429,0.028571429,0.028571429,0.028571429,0.057142857,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.428571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429
Helmet Not Detected,21,0,11,0.043478261,0.043478261,0.043478261,0.043478261,0.130434783,0.043478261,0.086956522,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261
Helmet Not Detected,21,0,12,0.033333333,0.033333333,0.033333333,0.233333333,0.166666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
